pre,post,mask,pseudo_class,score,raw_diff,edge_change,ssim_change,area
tiles\images\EARTHQUAKE-TURKEY_003750_pre.png,tiles\images\EARTHQUAKE-TURKEY_003750_post.png,tiles\labels\EARTHQUAKE-TURKEY_003750_masks.png,0,0.5048986550336225,0.1373241692781448,0.0581705570220947,0.7149724047209536,44783
tiles\images\EARTHQUAKE-TURKEY_008400_pre.png,tiles\images\EARTHQUAKE-TURKEY_008400_post.png,tiles\labels\EARTHQUAKE-TURKEY_008400_masks.png,0,0.5745137094888216,0.1619234532117843,0.0585260540246963,0.814388610141042,23939
tiles\images\EARTHQUAKE-TURKEY_001627_pre.png,tiles\images\EARTHQUAKE-TURKEY_001627_post.png,tiles\labels\EARTHQUAKE-TURKEY_001627_masks.png,1,0.7863824061108184,0.2473731189966201,0.0738411173224449,0.9043724606695536,12228
tiles\images\EARTHQUAKE-TURKEY_007494_pre.png,tiles\images\EARTHQUAKE-TURKEY_007494_post.png,tiles\labels\EARTHQUAKE-TURKEY_007494_masks.png,0,0.1632355737619847,0.0,0.0,0.8161778688099237,0
tiles\images\EARTHQUAKE-TURKEY_007391_pre.png,tiles\images\EARTHQUAKE-TURKEY_007391_post.png,tiles\labels\EARTHQUAKE-TURKEY_007391_masks.png,0,0.7056216506954894,0.2144428491592407,0.0632638931274414,0.9092005634292294,76044
tiles\images\EARTHQUAKE-TURKEY_011339_pre.png,tiles\images\EARTHQUAKE-TURKEY_011339_post.png,tiles\labels\EARTHQUAKE-TURKEY_011339_masks.png,1,0.7530034436837852,0.3024109005928039,0.0647715479135513,0.7792306090672914,26847
tiles\images\EARTHQUAKE-TURKEY_008193_pre.png,tiles\images\EARTHQUAKE-TURKEY_008193_post.png,tiles\labels\EARTHQUAKE-TURKEY_008193_masks.png,2,0.7959965499629132,0.2729823589324951,0.0785874724388122,0.8905767065234742,36623
tiles\images\EARTHQUAKE-TURKEY_002156_pre.png,tiles\images\EARTHQUAKE-TURKEY_002156_post.png,tiles\labels\EARTHQUAKE-TURKEY_002156_masks.png,1,0.7899850596292372,0.2712099254131317,0.072779968380928,0.9040755352892256,63670
tiles\images\EARTHQUAKE-TURKEY_008869_pre.png,tiles\images\EARTHQUAKE-TURKEY_008869_post.png,tiles\labels\EARTHQUAKE-TURKEY_008869_masks.png,2,0.79443771303512,0.2641457021236419,0.0763054937124252,0.8998973623324109,44218
tiles\images\EARTHQUAKE-TURKEY_016884_pre.png,tiles\images\EARTHQUAKE-TURKEY_016884_post.png,tiles\labels\EARTHQUAKE-TURKEY_016884_masks.png,0,0.6444251709322741,0.1911385208368301,0.078661985695362,0.7207757535778535,12075
tiles\images\EARTHQUAKE-TURKEY_001261_pre.png,tiles\images\EARTHQUAKE-TURKEY_001261_post.png,tiles\labels\EARTHQUAKE-TURKEY_001261_masks.png,1,0.7409650959743479,0.2287217378616333,0.0753855928778648,0.85221615467142,43901
tiles\images\EARTHQUAKE-TURKEY_006824_pre.png,tiles\images\EARTHQUAKE-TURKEY_006824_post.png,tiles\labels\EARTHQUAKE-TURKEY_006824_masks.png,1,0.7827376790515981,0.2542634904384613,0.0685354769229888,0.8996723183355737,52416
tiles\images\EARTHQUAKE-TURKEY_005689_pre.png,tiles\images\EARTHQUAKE-TURKEY_005689_post.png,tiles\labels\EARTHQUAKE-TURKEY_005689_masks.png,0,0.1862053821579806,0.0,0.0,0.931026910789903,0
tiles\images\EARTHQUAKE-TURKEY_017745_pre.png,tiles\images\EARTHQUAKE-TURKEY_017745_post.png,tiles\labels\EARTHQUAKE-TURKEY_017745_masks.png,0,0.4819247438769494,0.1168895438313484,0.0564415901899337,0.8174163546467597,270
tiles\images\EARTHQUAKE-TURKEY_010268_pre.png,tiles\images\EARTHQUAKE-TURKEY_010268_post.png,tiles\labels\EARTHQUAKE-TURKEY_010268_masks.png,1,0.78074665858759,0.2463016659021377,0.0694093108177185,0.9201468027836834,7803
tiles\images\EARTHQUAKE-TURKEY_008349_pre.png,tiles\images\EARTHQUAKE-TURKEY_008349_post.png,tiles\labels\EARTHQUAKE-TURKEY_008349_masks.png,0,0.5566360671093743,0.157570332288742,0.0730681717395782,0.6594657246126139,1926
tiles\images\EARTHQUAKE-TURKEY_013172_pre.png,tiles\images\EARTHQUAKE-TURKEY_013172_post.png,tiles\labels\EARTHQUAKE-TURKEY_013172_masks.png,1,0.7867167475180915,0.2497508823871612,0.0726947337388992,0.8908644106771009,41647
tiles\images\EARTHQUAKE-TURKEY_005113_pre.png,tiles\images\EARTHQUAKE-TURKEY_005113_post.png,tiles\labels\EARTHQUAKE-TURKEY_005113_masks.png,0,0.7228629485954338,0.2398632764816284,0.06253083050251,0.7467007493920589,10038
tiles\images\EARTHQUAKE-TURKEY_012051_pre.png,tiles\images\EARTHQUAKE-TURKEY_012051_post.png,tiles\labels\EARTHQUAKE-TURKEY_012051_masks.png,0,0.736881505692662,0.2356018275022506,0.0699179917573928,0.8040043152603564,8007
tiles\images\EARTHQUAKE-TURKEY_003222_pre.png,tiles\images\EARTHQUAKE-TURKEY_003222_post.png,tiles\labels\EARTHQUAKE-TURKEY_003222_masks.png,0,0.705044503410043,0.2194075882434845,0.0626258924603462,0.8614524411627733,15200
tiles\images\EARTHQUAKE-TURKEY_009946_pre.png,tiles\images\EARTHQUAKE-TURKEY_009946_post.png,tiles\labels\EARTHQUAKE-TURKEY_009946_masks.png,0,0.5703094637728297,0.1595122516155243,0.0640618726611137,0.7759607577505525,9779
tiles\images\EARTHQUAKE-TURKEY_009808_pre.png,tiles\images\EARTHQUAKE-TURKEY_009808_post.png,tiles\labels\EARTHQUAKE-TURKEY_009808_masks.png,0,0.1298279428968628,0.0,0.0,0.6491397144843143,0
tiles\images\EARTHQUAKE-TURKEY_016937_pre.png,tiles\images\EARTHQUAKE-TURKEY_016937_post.png,tiles\labels\EARTHQUAKE-TURKEY_016937_masks.png,0,0.729495492509801,0.2273101359605789,0.0647708922624588,0.8885944109747745,108660
tiles\images\EARTHQUAKE-TURKEY_006282_pre.png,tiles\images\EARTHQUAKE-TURKEY_006282_post.png,tiles\labels\EARTHQUAKE-TURKEY_006282_masks.png,1,0.7851672783403857,0.2796950042247772,0.0681423023343086,0.9147691241946138,34100
tiles\images\EARTHQUAKE-TURKEY_001949_pre.png,tiles\images\EARTHQUAKE-TURKEY_001949_post.png,tiles\labels\EARTHQUAKE-TURKEY_001949_masks.png,0,0.1831586992819957,0.0,0.0,0.9157934964099788,0
tiles\images\EARTHQUAKE-TURKEY_006570_pre.png,tiles\images\EARTHQUAKE-TURKEY_006570_post.png,tiles\labels\EARTHQUAKE-TURKEY_006570_masks.png,0,0.6634774816149817,0.1907286792993545,0.0734052211046218,0.8595614567966985,36164
tiles\images\EARTHQUAKE-TURKEY_011347_pre.png,tiles\images\EARTHQUAKE-TURKEY_011347_post.png,tiles\labels\EARTHQUAKE-TURKEY_011347_masks.png,0,0.3239923779624084,0.0736388564109802,0.0390979424118995,0.5903387576129928,3095
tiles\images\EARTHQUAKE-TURKEY_016380_pre.png,tiles\images\EARTHQUAKE-TURKEY_016380_post.png,tiles\labels\EARTHQUAKE-TURKEY_016380_masks.png,0,0.5963147196408275,0.1680385768413543,0.0480435602366924,0.9408611280154006,1472
tiles\images\EARTHQUAKE-TURKEY_005645_pre.png,tiles\images\EARTHQUAKE-TURKEY_005645_post.png,tiles\labels\EARTHQUAKE-TURKEY_005645_masks.png,1,0.7778682184837273,0.2740505337715149,0.0635070204734802,0.9130384388675352,64314
tiles\images\EARTHQUAKE-TURKEY_000738_pre.png,tiles\images\EARTHQUAKE-TURKEY_000738_post.png,tiles\labels\EARTHQUAKE-TURKEY_000738_masks.png,0,0.1837598135792215,0.0,0.0,0.9187990678961078,0
tiles\images\EARTHQUAKE-TURKEY_002336_pre.png,tiles\images\EARTHQUAKE-TURKEY_002336_post.png,tiles\labels\EARTHQUAKE-TURKEY_002336_masks.png,0,0.6221341020526553,0.1827566176652908,0.066177599132061,0.7867723401199105,15601
tiles\images\EARTHQUAKE-TURKEY_008118_pre.png,tiles\images\EARTHQUAKE-TURKEY_008118_post.png,tiles\labels\EARTHQUAKE-TURKEY_008118_masks.png,1,0.7875524259202193,0.2527384459972381,0.0758587941527366,0.8688211734555717,24251
tiles\images\EARTHQUAKE-TURKEY_002650_pre.png,tiles\images\EARTHQUAKE-TURKEY_002650_post.png,tiles\labels\EARTHQUAKE-TURKEY_002650_masks.png,1,0.7607400655857471,0.2518087327480316,0.0686421245336532,0.788884393926336,8306
tiles\images\EARTHQUAKE-TURKEY_010449_pre.png,tiles\images\EARTHQUAKE-TURKEY_010449_post.png,tiles\labels\EARTHQUAKE-TURKEY_010449_masks.png,0,0.7308756081628405,0.2339155524969101,0.0683732852339744,0.8024228765902931,33321
tiles\images\EARTHQUAKE-TURKEY_000642_pre.png,tiles\images\EARTHQUAKE-TURKEY_000642_post.png,tiles\labels\EARTHQUAKE-TURKEY_000642_masks.png,0,0.188756999847164,0.0,0.0,0.9437849992358204,0
tiles\images\EARTHQUAKE-TURKEY_002664_pre.png,tiles\images\EARTHQUAKE-TURKEY_002664_post.png,tiles\labels\EARTHQUAKE-TURKEY_002664_masks.png,0,0.6804036606792787,0.1974791437387466,0.0709391087293624,0.8951835505387085,2115
tiles\images\EARTHQUAKE-TURKEY_012441_pre.png,tiles\images\EARTHQUAKE-TURKEY_012441_post.png,tiles\labels\EARTHQUAKE-TURKEY_012441_masks.png,0,0.5606476795800702,0.1565545052289962,0.0626420304179191,0.7678781174759948,46393
tiles\images\EARTHQUAKE-TURKEY_017633_pre.png,tiles\images\EARTHQUAKE-TURKEY_017633_post.png,tiles\labels\EARTHQUAKE-TURKEY_017633_masks.png,0,0.7299926847092785,0.2250010818243026,0.070399597287178,0.8719556256495301,68870
tiles\images\EARTHQUAKE-TURKEY_010867_pre.png,tiles\images\EARTHQUAKE-TURKEY_010867_post.png,tiles\labels\EARTHQUAKE-TURKEY_010867_masks.png,0,0.6271467893125175,0.1800666749477386,0.0677959620952606,0.8265974813707464,44612
tiles\images\EARTHQUAKE-TURKEY_008073_pre.png,tiles\images\EARTHQUAKE-TURKEY_008073_post.png,tiles\labels\EARTHQUAKE-TURKEY_008073_masks.png,1,0.7441383582489769,0.2243560999631881,0.0847726762294769,0.841335719891926,35165
tiles\images\EARTHQUAKE-TURKEY_008424_pre.png,tiles\images\EARTHQUAKE-TURKEY_008424_post.png,tiles\labels\EARTHQUAKE-TURKEY_008424_masks.png,0,0.6393128944010562,0.1997897326946258,0.0562690831720829,0.7766490212684007,11761
tiles\images\EARTHQUAKE-TURKEY_014458_pre.png,tiles\images\EARTHQUAKE-TURKEY_014458_post.png,tiles\labels\EARTHQUAKE-TURKEY_014458_masks.png,0,0.5687963686793824,0.1623767167329788,0.068151943385601,0.7090751006751159,23497
tiles\images\EARTHQUAKE-TURKEY_004788_pre.png,tiles\images\EARTHQUAKE-TURKEY_004788_post.png,tiles\labels\EARTHQUAKE-TURKEY_004788_masks.png,0,0.6398923321678393,0.1936891674995422,0.0645755231380462,0.778253562308427,20613
tiles\images\EARTHQUAKE-TURKEY_002388_pre.png,tiles\images\EARTHQUAKE-TURKEY_002388_post.png,tiles\labels\EARTHQUAKE-TURKEY_002388_masks.png,0,0.6248535586922783,0.1646954864263534,0.074430875480175,0.919081363096544,8955
tiles\images\EARTHQUAKE-TURKEY_006159_pre.png,tiles\images\EARTHQUAKE-TURKEY_006159_post.png,tiles\labels\EARTHQUAKE-TURKEY_006159_masks.png,2,0.7916569077849526,0.2642490267753601,0.074325293302536,0.9008448391557426,11495
tiles\images\EARTHQUAKE-TURKEY_014722_pre.png,tiles\images\EARTHQUAKE-TURKEY_014722_post.png,tiles\labels\EARTHQUAKE-TURKEY_014722_masks.png,0,0.7370078162578715,0.2332237213850021,0.0661871507763862,0.856398236616439,18305
tiles\images\EARTHQUAKE-TURKEY_000774_pre.png,tiles\images\EARTHQUAKE-TURKEY_000774_post.png,tiles\labels\EARTHQUAKE-TURKEY_000774_masks.png,0,0.6655774763054133,0.2088995575904846,0.0608153529465198,0.7827766585233213,12705
tiles\images\EARTHQUAKE-TURKEY_005026_pre.png,tiles\images\EARTHQUAKE-TURKEY_005026_post.png,tiles\labels\EARTHQUAKE-TURKEY_005026_masks.png,0,0.7270062508825994,0.2414511442184448,0.0643069669604301,0.7382175600253225,19801
tiles\images\EARTHQUAKE-TURKEY_017088_pre.png,tiles\images\EARTHQUAKE-TURKEY_017088_post.png,tiles\labels\EARTHQUAKE-TURKEY_017088_masks.png,0,0.7144177830422069,0.2189361453056335,0.090280957520008,0.7056202807546386,8044
tiles\images\EARTHQUAKE-TURKEY_017219_pre.png,tiles\images\EARTHQUAKE-TURKEY_017219_post.png,tiles\labels\EARTHQUAKE-TURKEY_017219_masks.png,0,0.1534060338597445,0.0,0.0,0.7670301692987227,0
tiles\images\EARTHQUAKE-TURKEY_000854_pre.png,tiles\images\EARTHQUAKE-TURKEY_000854_post.png,tiles\labels\EARTHQUAKE-TURKEY_000854_masks.png,2,0.8017982485057428,0.2851083874702453,0.0747839510440826,0.9481116096980938,73638
tiles\images\EARTHQUAKE-TURKEY_015250_pre.png,tiles\images\EARTHQUAKE-TURKEY_015250_post.png,tiles\labels\EARTHQUAKE-TURKEY_015250_masks.png,0,0.5968527990320014,0.1663528382778167,0.0612412691116333,0.8614260940445893,28393
tiles\images\EARTHQUAKE-TURKEY_015692_pre.png,tiles\images\EARTHQUAKE-TURKEY_015692_post.png,tiles\labels\EARTHQUAKE-TURKEY_015692_masks.png,0,0.6935693122170391,0.1972701251506805,0.0759690180420875,0.9253776742627337,72245
tiles\images\EARTHQUAKE-TURKEY_017759_pre.png,tiles\images\EARTHQUAKE-TURKEY_017759_post.png,tiles\labels\EARTHQUAKE-TURKEY_017759_masks.png,0,0.7275252785203468,0.2067682892084121,0.0774285644292831,0.9892292672979884,9446
tiles\images\EARTHQUAKE-TURKEY_012509_pre.png,tiles\images\EARTHQUAKE-TURKEY_012509_post.png,tiles\labels\EARTHQUAKE-TURKEY_012509_masks.png,1,0.7679628116611255,0.2604097127914428,0.0676145330071449,0.8327050607520403,24076
tiles\images\EARTHQUAKE-TURKEY_003679_pre.png,tiles\images\EARTHQUAKE-TURKEY_003679_post.png,tiles\labels\EARTHQUAKE-TURKEY_003679_masks.png,1,0.7680870615720918,0.2884734570980072,0.0690506398677825,0.8225555088520896,22703
tiles\images\EARTHQUAKE-TURKEY_006317_pre.png,tiles\images\EARTHQUAKE-TURKEY_006317_post.png,tiles\labels\EARTHQUAKE-TURKEY_006317_masks.png,0,0.4974104667255917,0.1280690133571624,0.0565728433430194,0.7820658749836877,20938
tiles\images\EARTHQUAKE-TURKEY_003797_pre.png,tiles\images\EARTHQUAKE-TURKEY_003797_post.png,tiles\labels\EARTHQUAKE-TURKEY_003797_masks.png,0,0.0999277268635791,0.0,0.0,0.4996386343178955,0
tiles\images\EARTHQUAKE-TURKEY_005122_pre.png,tiles\images\EARTHQUAKE-TURKEY_005122_post.png,tiles\labels\EARTHQUAKE-TURKEY_005122_masks.png,0,0.155248385191831,0.0,0.0,0.7762419259591553,0
tiles\images\EARTHQUAKE-TURKEY_004953_pre.png,tiles\images\EARTHQUAKE-TURKEY_004953_post.png,tiles\labels\EARTHQUAKE-TURKEY_004953_masks.png,1,0.7414613588789691,0.22418874502182,0.0719186887145042,0.9260291788178632,106420
tiles\images\EARTHQUAKE-TURKEY_017310_pre.png,tiles\images\EARTHQUAKE-TURKEY_017310_post.png,tiles\labels\EARTHQUAKE-TURKEY_017310_masks.png,0,0.6083872305527624,0.1998011171817779,0.0413317866623401,0.7339365809784817,8356
tiles\images\EARTHQUAKE-TURKEY_001982_pre.png,tiles\images\EARTHQUAKE-TURKEY_001982_post.png,tiles\labels\EARTHQUAKE-TURKEY_001982_masks.png,0,0.6318286884735044,0.186692863702774,0.0698494538664817,0.7683439013411679,16473
tiles\images\EARTHQUAKE-TURKEY_002136_pre.png,tiles\images\EARTHQUAKE-TURKEY_002136_post.png,tiles\labels\EARTHQUAKE-TURKEY_002136_masks.png,1,0.7604006019395666,0.2677845954895019,0.0516150519251823,0.9148901202589652,65401
tiles\images\EARTHQUAKE-TURKEY_017078_pre.png,tiles\images\EARTHQUAKE-TURKEY_017078_post.png,tiles\labels\EARTHQUAKE-TURKEY_017078_masks.png,1,0.7746067951447314,0.2817763984203338,0.0713330805301666,0.8380358717474072,18171
tiles\images\EARTHQUAKE-TURKEY_002429_pre.png,tiles\images\EARTHQUAKE-TURKEY_002429_post.png,tiles\labels\EARTHQUAKE-TURKEY_002429_masks.png,0,0.7367171950160442,0.227423757314682,0.0698484629392623,0.8854849298889328,52542
tiles\images\EARTHQUAKE-TURKEY_001948_pre.png,tiles\images\EARTHQUAKE-TURKEY_001948_post.png,tiles\labels\EARTHQUAKE-TURKEY_001948_masks.png,2,0.7913001334860186,0.2636165022850036,0.077197179198265,0.8775218234431047,59423
tiles\images\EARTHQUAKE-TURKEY_005505_pre.png,tiles\images\EARTHQUAKE-TURKEY_005505_post.png,tiles\labels\EARTHQUAKE-TURKEY_005505_masks.png,0,0.1540487269673845,0.0,0.0,0.7702436348369227,0
tiles\images\EARTHQUAKE-TURKEY_000191_pre.png,tiles\images\EARTHQUAKE-TURKEY_000191_post.png,tiles\labels\EARTHQUAKE-TURKEY_000191_masks.png,1,0.7774419261085157,0.2714353799819946,0.0765253007411956,0.8132698749836111,14065
tiles\images\EARTHQUAKE-TURKEY_015017_pre.png,tiles\images\EARTHQUAKE-TURKEY_015017_post.png,tiles\labels\EARTHQUAKE-TURKEY_015017_masks.png,0,0.6633336516776348,0.2250254303216934,0.0649081021547317,0.5796031890107517,22041
tiles\images\EARTHQUAKE-TURKEY_005537_pre.png,tiles\images\EARTHQUAKE-TURKEY_005537_post.png,tiles\labels\EARTHQUAKE-TURKEY_005537_masks.png,0,0.7253584988758572,0.2176275253295898,0.0785120725631713,0.8616766968596022,16788
tiles\images\EARTHQUAKE-TURKEY_013672_pre.png,tiles\images\EARTHQUAKE-TURKEY_013672_post.png,tiles\labels\EARTHQUAKE-TURKEY_013672_masks.png,0,0.5236173777134274,0.1486996263265609,0.0402721315622329,0.82904963858478,2789
tiles\images\EARTHQUAKE-TURKEY_011511_pre.png,tiles\images\EARTHQUAKE-TURKEY_011511_post.png,tiles\labels\EARTHQUAKE-TURKEY_011511_masks.png,0,0.1959030870610628,0.0,0.0,0.9795154353053142,0
tiles\images\EARTHQUAKE-TURKEY_005226_pre.png,tiles\images\EARTHQUAKE-TURKEY_005226_post.png,tiles\labels\EARTHQUAKE-TURKEY_005226_masks.png,1,0.7669679279030972,0.2477956712245941,0.0663394555449485,0.8593370106824303,23315
tiles\images\EARTHQUAKE-TURKEY_006792_pre.png,tiles\images\EARTHQUAKE-TURKEY_006792_post.png,tiles\labels\EARTHQUAKE-TURKEY_006792_masks.png,1,0.781244467376171,0.2897667586803436,0.0736481398344039,0.8538612881228251,33094
tiles\images\EARTHQUAKE-TURKEY_016050_pre.png,tiles\images\EARTHQUAKE-TURKEY_016050_post.png,tiles\labels\EARTHQUAKE-TURKEY_016050_masks.png,0,0.7117245241235577,0.2108393013477325,0.0651706010103225,0.9614500995630438,9211
tiles\images\EARTHQUAKE-TURKEY_011455_pre.png,tiles\images\EARTHQUAKE-TURKEY_011455_post.png,tiles\labels\EARTHQUAKE-TURKEY_011455_masks.png,2,0.7912779687438289,0.241436630487442,0.0790332853794097,0.949273898499151,5758
tiles\images\EARTHQUAKE-TURKEY_006410_pre.png,tiles\images\EARTHQUAKE-TURKEY_006410_post.png,tiles\labels\EARTHQUAKE-TURKEY_006410_masks.png,0,0.7140090276612471,0.2303922921419143,0.0518962368369102,0.8769004406102648,83025
tiles\images\EARTHQUAKE-TURKEY_012999_pre.png,tiles\images\EARTHQUAKE-TURKEY_012999_post.png,tiles\labels\EARTHQUAKE-TURKEY_012999_masks.png,0,0.6275331945382049,0.1992110460996627,0.0436349883675575,0.8182930989377151,14525
tiles\images\EARTHQUAKE-TURKEY_011308_pre.png,tiles\images\EARTHQUAKE-TURKEY_011308_post.png,tiles\labels\EARTHQUAKE-TURKEY_011308_masks.png,0,0.6072594836357693,0.1771100461483001,0.053669337183237,0.8626769278215669,27970
tiles\images\EARTHQUAKE-TURKEY_009543_pre.png,tiles\images\EARTHQUAKE-TURKEY_009543_post.png,tiles\labels\EARTHQUAKE-TURKEY_009543_masks.png,0,0.7352968702038619,0.2388574928045272,0.0587406381964683,0.8473546365005242,56684
tiles\images\EARTHQUAKE-TURKEY_012181_pre.png,tiles\images\EARTHQUAKE-TURKEY_012181_post.png,tiles\labels\EARTHQUAKE-TURKEY_012181_masks.png,0,0.1604434931029252,0.0,0.0,0.8022174655146259,0
tiles\images\EARTHQUAKE-TURKEY_010172_pre.png,tiles\images\EARTHQUAKE-TURKEY_010172_post.png,tiles\labels\EARTHQUAKE-TURKEY_010172_masks.png,0,0.73620675787144,0.3204522132873535,0.0668813288211822,0.6794238231983329,9856
tiles\images\EARTHQUAKE-TURKEY_001233_pre.png,tiles\images\EARTHQUAKE-TURKEY_001233_post.png,tiles\labels\EARTHQUAKE-TURKEY_001233_masks.png,1,0.782464518699634,0.2500501573085785,0.0728785842657089,0.8657332115053529,26224
tiles\images\EARTHQUAKE-TURKEY_001818_pre.png,tiles\images\EARTHQUAKE-TURKEY_001818_post.png,tiles\labels\EARTHQUAKE-TURKEY_001818_masks.png,0,0.4377552054379814,0.1175194829702377,0.0481032580137252,0.6528067623845901,28069
tiles\images\EARTHQUAKE-TURKEY_015603_pre.png,tiles\images\EARTHQUAKE-TURKEY_015603_post.png,tiles\labels\EARTHQUAKE-TURKEY_015603_masks.png,0,0.7338131689067915,0.2397851049900055,0.0634378790855407,0.7954307014923468,24609
tiles\images\EARTHQUAKE-TURKEY_000236_pre.png,tiles\images\EARTHQUAKE-TURKEY_000236_post.png,tiles\labels\EARTHQUAKE-TURKEY_000236_masks.png,0,0.7281879301619953,0.259448379278183,0.0509129017591476,0.7590928876163692,49080
tiles\images\EARTHQUAKE-TURKEY_001212_pre.png,tiles\images\EARTHQUAKE-TURKEY_001212_post.png,tiles\labels\EARTHQUAKE-TURKEY_001212_masks.png,1,0.7719087506206774,0.2425121515989303,0.0776769742369651,0.8518449303368445,22672
tiles\images\EARTHQUAKE-TURKEY_015646_pre.png,tiles\images\EARTHQUAKE-TURKEY_015646_post.png,tiles\labels\EARTHQUAKE-TURKEY_015646_masks.png,0,0.166115918823652,0.0,0.0,0.8305795941182603,0
tiles\images\EARTHQUAKE-TURKEY_008687_pre.png,tiles\images\EARTHQUAKE-TURKEY_008687_post.png,tiles\labels\EARTHQUAKE-TURKEY_008687_masks.png,2,0.8093825101371759,0.2707183063030243,0.0761400759220123,0.9758619812707868,1054
tiles\images\EARTHQUAKE-TURKEY_005524_pre.png,tiles\images\EARTHQUAKE-TURKEY_005524_post.png,tiles\labels\EARTHQUAKE-TURKEY_005524_masks.png,0,0.1185523654739916,0.0,0.0,0.5927618273699582,0
tiles\images\EARTHQUAKE-TURKEY_002394_pre.png,tiles\images\EARTHQUAKE-TURKEY_002394_post.png,tiles\labels\EARTHQUAKE-TURKEY_002394_masks.png,1,0.918363736315136,0.3913891911506653,0.1723281145095825,0.7993578227538105,50
tiles\images\EARTHQUAKE-TURKEY_015615_pre.png,tiles\images\EARTHQUAKE-TURKEY_015615_post.png,tiles\labels\EARTHQUAKE-TURKEY_015615_masks.png,2,0.7907810995465616,0.2607166171073913,0.0753799900412559,0.8885555724233886,24212
tiles\images\EARTHQUAKE-TURKEY_013885_pre.png,tiles\images\EARTHQUAKE-TURKEY_013885_post.png,tiles\labels\EARTHQUAKE-TURKEY_013885_masks.png,0,0.183730586033751,0.0,0.0,0.918652930168755,0
tiles\images\EARTHQUAKE-TURKEY_004378_pre.png,tiles\images\EARTHQUAKE-TURKEY_004378_post.png,tiles\labels\EARTHQUAKE-TURKEY_004378_masks.png,0,0.7269263564351045,0.224282756447792,0.0626442432403564,0.9219723933949288,76047
tiles\images\EARTHQUAKE-TURKEY_011647_pre.png,tiles\images\EARTHQUAKE-TURKEY_011647_post.png,tiles\labels\EARTHQUAKE-TURKEY_011647_masks.png,0,0.1594918528435431,0.0,0.0,0.7974592642177158,0
tiles\images\EARTHQUAKE-TURKEY_003728_pre.png,tiles\images\EARTHQUAKE-TURKEY_003728_post.png,tiles\labels\EARTHQUAKE-TURKEY_003728_masks.png,1,0.7618982969486305,0.242709994316101,0.0649918690323829,0.8949525238392698,47449
tiles\images\EARTHQUAKE-TURKEY_004734_pre.png,tiles\images\EARTHQUAKE-TURKEY_004734_post.png,tiles\labels\EARTHQUAKE-TURKEY_004734_masks.png,0,0.6708999894776588,0.2014734894037246,0.0623912028968334,0.8718310316247965,1860
tiles\images\EARTHQUAKE-TURKEY_015746_pre.png,tiles\images\EARTHQUAKE-TURKEY_015746_post.png,tiles\labels\EARTHQUAKE-TURKEY_015746_masks.png,1,0.7706650468396139,0.2443076074123382,0.0632178857922554,0.9361150166327712,93173
tiles\images\EARTHQUAKE-TURKEY_009935_pre.png,tiles\images\EARTHQUAKE-TURKEY_009935_post.png,tiles\labels\EARTHQUAKE-TURKEY_009935_masks.png,0,0.1972993048998458,0.0,0.0,0.9864965244992288,0
tiles\images\EARTHQUAKE-TURKEY_011124_pre.png,tiles\images\EARTHQUAKE-TURKEY_011124_post.png,tiles\labels\EARTHQUAKE-TURKEY_011124_masks.png,0,0.1496168545300807,0.0,0.0,0.7480842726504038,0
tiles\images\EARTHQUAKE-TURKEY_017589_pre.png,tiles\images\EARTHQUAKE-TURKEY_017589_post.png,tiles\labels\EARTHQUAKE-TURKEY_017589_masks.png,0,0.6099876577198207,0.1560357362031936,0.0888291448354721,0.8233623403011261,41
tiles\images\EARTHQUAKE-TURKEY_001402_pre.png,tiles\images\EARTHQUAKE-TURKEY_001402_post.png,tiles\labels\EARTHQUAKE-TURKEY_001402_masks.png,0,0.5913775032007421,0.155015155673027,0.0714491754770279,0.8708671431957309,1722
tiles\images\EARTHQUAKE-TURKEY_000703_pre.png,tiles\images\EARTHQUAKE-TURKEY_000703_post.png,tiles\labels\EARTHQUAKE-TURKEY_000703_masks.png,0,0.72754021570525,0.2343571633100509,0.0623213872313499,0.8267190411906155,21520
tiles\images\EARTHQUAKE-TURKEY_015538_pre.png,tiles\images\EARTHQUAKE-TURKEY_015538_post.png,tiles\labels\EARTHQUAKE-TURKEY_015538_masks.png,0,0.4522150326083605,0.0995383113622665,0.0552071146667003,0.8516386894188842,1076
tiles\images\EARTHQUAKE-TURKEY_011257_pre.png,tiles\images\EARTHQUAKE-TURKEY_011257_post.png,tiles\labels\EARTHQUAKE-TURKEY_011257_masks.png,0,0.4264828395163953,0.0955117419362068,0.0338797271251678,0.9231988247811492,7701
tiles\images\EARTHQUAKE-TURKEY_002181_pre.png,tiles\images\EARTHQUAKE-TURKEY_002181_post.png,tiles\labels\EARTHQUAKE-TURKEY_002181_masks.png,0,0.1992555018644589,0.0,0.0,0.9962775093222948,0
tiles\images\EARTHQUAKE-TURKEY_007446_pre.png,tiles\images\EARTHQUAKE-TURKEY_007446_post.png,tiles\labels\EARTHQUAKE-TURKEY_007446_masks.png,0,0.542094150248032,0.15187568962574,0.0614238679409027,0.7310348454259888,28641
tiles\images\EARTHQUAKE-TURKEY_004332_pre.png,tiles\images\EARTHQUAKE-TURKEY_004332_post.png,tiles\labels\EARTHQUAKE-TURKEY_004332_masks.png,1,0.7690127629911089,0.2560512125492096,0.0635171607136726,0.8686851096029994,47171
